draw,subj_idx,rt_quintile,subject_mean
7,22,4,0.6111111111111112
7,22,5,0.463768115942029
7,23,1,0.6060606060606061
7,23,2,0.49206349206349204
7,23,3,0.5692307692307692
7,23,4,0.3125
7,23,5,0.49122807017543857
7,24,1,0.5447761194029851
7,24,2,0.5094339622641509
7,24,3,0.5185185185185185
7,24,4,0.5333333333333333
7,24,5,0.4411764705882353
7,25,1,0.0
7,25,2,0.30434782608695654
7,25,3,0.26
7,25,4,0.5
7,25,5,0.5271317829457365
7,26,1,
7,26,2,0.3076923076923077
7,26,3,0.5070422535211268
7,26,4,0.5535714285714286
7,26,5,0.6036036036036037
8,2,1,0.48214285714285715
8,2,2,0.4533333333333333
8,2,3,0.5254237288135594
8,2,4,0.5294117647058824
8,2,5,0.41935483870967744
8,3,1,0.8230088495575221
8,3,2,0.6097560975609756
8,3,3,0.5263157894736842
8,3,4,0.5531914893617021
8,3,5,0.6216216216216216
8,7,1,0.42857142857142855
8,7,2,0.44285714285714284
8,7,3,0.45121951219512196
8,7,4,0.5454545454545454
8,7,5,0.5714285714285714
8,8,1,0.6126760563380281
8,8,2,0.421875
8,8,3,0.4318181818181818
8,8,4,0.4186046511627907
8,8,5,0.6
8,9,1,0.21428571428571427
8,9,2,0.4189189189189189
8,9,3,0.44047619047619047
8,9,4,0.4722222222222222
8,9,5,0.5789473684210527
8,10,1,
8,10,2,0.43902439024390244
8,10,3,0.3854166666666667
8,10,4,0.41
8,10,5,0.4024390243902439
8,11,1,0.38405797101449274
8,11,2,0.5641025641025641
8,11,3,0.5102040816326531
8,11,4,0.46153846153846156
8,11,5,0.6
8,12,1,0.56
8,12,2,0.5
8,12,3,0.5263157894736842
8,12,4,0.475
8,12,5,0.45454545454545453
8,13,1,0.4161849710982659
8,13,2,0.2857142857142857
8,13,3,0.56
8,13,4,0.5384615384615384
8,13,5,0.0
8,15,1,0.2777777777777778
8,15,2,0.5108695652173914
8,15,3,0.6268656716417911
8,15,4,0.6111111111111112
8,15,5,0.40625
8,16,1,0.4011627906976744
8,16,2,0.5285714285714286
8,16,3,0.5588235294117647
