param,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_ES_InattentionW_S_subj.17,0.0215564498631872,0.0036832279372733,0.014573267282626,0.0190583930059827,0.0215108535433008,0.0239895613975404,0.0290003789647749,4.3286392334099655e-05
v_ES_InattentionW_S_subj.19,0.0397384602353969,0.0032366433125793,0.0333870178255647,0.0375846403407281,0.0397465892277358,0.0418916154812295,0.0460733100129412,4.669966979267918e-05
v_ES_InattentionW_S_subj.21,0.030445341113025,0.0037527557286587,0.0232334792673478,0.0278425331342538,0.0304377063163658,0.0329703160363666,0.0378253498444186,4.997996335715282e-05
v_ES_InattentionW_S_subj.22,0.0193397134927424,0.0036840124945655,0.012081267762071,0.016849987229774,0.0194025442463741,0.0218189081996281,0.0265272726655527,4.110603097185501e-05
v_ES_InattentionW_S_subj.23,0.0314457208334508,0.0034308837685556,0.0246404567949907,0.0291248499710969,0.031419232137084,0.0337572137170014,0.0381570033062207,4.52717885277404e-05
v_ES_InattentionW_S_subj.24,0.0488510199632377,0.0034464593156241,0.042074634662508,0.0465279608041723,0.0488590725798276,0.0511941824502355,0.0556032719410588,6.498778475922296e-05
v_ES_InattentionW_S_subj.25,-0.0092329447902533,0.0062392150852431,-0.0215071344068612,-0.0134488709879519,-0.0091375779465434,-0.0049790921523227,0.0029164915196099,9.640224598234702e-05
v_ES_InattentionW_S_subj.27,0.0207962273845146,0.0033488533247068,0.0143431569585433,0.0184957082009396,0.0207433853563789,0.0230900591488304,0.0274064641963595,4.2731389237669136e-05
theta_InatWS_subj.1,0.8877786713937034,,,,0.8877786713937034,,,
theta_InatWS_subj.3,1.2389291791226367,,,,1.2389291791226367,,,
theta_InatWS_subj.4,1.1993654329956718,,,,1.1993654329956718,,,
theta_InatWS_subj.5,0.8795055171121017,,,,0.8795055171121017,,,
theta_InatWS_subj.7,1.1276957680482316,,,,1.1276957680482316,,,
theta_InatWS_subj.8,1.1311207654723474,,,,1.1311207654723474,,,
theta_InatWS_subj.10,0.29282532356877267,,,,0.29282532356877267,,,
theta_InatWS_subj.11,1.1226585718209112,,,,1.1226585718209112,,,
theta_InatWS_subj.12,1.2029368105925633,,,,1.2029368105925633,,,
theta_InatWS_subj.13,1.146502755957127,,,,1.146502755957127,,,
theta_InatWS_subj.15,1.290469564330935,,,,1.290469564330935,,,
theta_InatWS_subj.16,1.1557203432623926,,,,1.1557203432623926,,,
theta_InatWS_subj.17,1.0099106008283805,,,,1.0099106008283805,,,
theta_InatWS_subj.19,0.8206033128682564,,,,0.8206033128682564,,,
theta_InatWS_subj.21,1.4263225124979786,,,,1.4263225124979786,,,
theta_InatWS_subj.22,0.5446123930495622,,,,0.5446123930495622,,,
theta_InatWS_subj.23,0.8984194594656417,,,,0.8984194594656417,,,
theta_InatWS_subj.24,0.9124335629168668,,,,0.9124335629168668,,,
theta_InatWS_subj.25,-0.9908891034470266,,,,-0.9908891034470266,,,
theta_InatWS_subj.27,0.641802515772751,,,,0.641802515772751,,,
theta_InatWE_subj.1,-1.359174972701795,,,,-1.359174972701795,,,
theta_InatWE_subj.3,-0.8055636335726287,,,,-0.8055636335726287,,,
theta_InatWE_subj.4,-0.9320869766696571,,,,-0.9320869766696571,,,
theta_InatWE_subj.5,-1.2112361724016887,,,,-1.2112361724016887,,,
theta_InatWE_subj.7,-0.7750990280406592,,,,-0.7750990280406592,,,
theta_InatWE_subj.8,-0.9734305655819829,,,,-0.9734305655819829,,,
theta_InatWE_subj.10,-1.2057495114033046,,,,-1.2057495114033046,,,
theta_InatWE_subj.11,-1.2752213790651916,,,,-1.2752213790651916,,,
theta_InatWE_subj.12,-0.8636944928318034,,,,-0.8636944928318034,,,
theta_InatWE_subj.13,-0.573501347520347,,,,-0.573501347520347,,,
theta_InatWE_subj.15,-1.166785618471681,,,,-1.166785618471681,,,
theta_InatWE_subj.16,-0.8996924480057277,,,,-0.8996924480057277,,,
theta_InatWE_subj.17,-0.7688917313044339,,,,-0.7688917313044339,,,
theta_InatWE_subj.19,-1.1029977772343758,,,,-1.1029977772343758,,,
theta_InatWE_subj.21,-0.9776511090330021,,,,-0.9776511090330021,,,
theta_InatWE_subj.22,-1.1690405777609176,,,,-1.1690405777609176,,,
theta_InatWE_subj.23,-1.1093872648662133,,,,-1.1093872648662133,,,
theta_InatWE_subj.24,-1.107762857757262,,,,-1.107762857757262,,,
theta_InatWE_subj.25,-3.191699407663182,,,,-3.191699407663182,,,
theta_InatWE_subj.27,-1.0962057500830398,,,,-1.0962057500830398,,,
